Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
3672282;1;06/02/2018 13:45;Strada Urbana;VIALE DELLE TERME DI CARACALLA;all'intersezione semaforizzata con;PIAZZALE NUMA POMPILIO;PIAZZALE NUMA POMPILIO;;;Veicolo in marcia contro veicoli in arresto;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;3;0;0;0;12,4952;41,87889;-1;2;Motociclo con passeggero;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
3672282;1;06/02/2018 13:45;Strada Urbana;VIALE DELLE TERME DI CARACALLA;all'intersezione semaforizzata con;PIAZZALE NUMA POMPILIO;PIAZZALE NUMA POMPILIO;;;Veicolo in marcia contro veicoli in arresto;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;3;0;0;0;12,4952;41,87889;-1;2;Motociclo con passeggero;In marcia / fermata / arresto;Passeggero;F;Ricoverato;0;NON DECEDUTO;Non accertato;
3672299;17;06/02/2018 14:05;Strada Urbana;VIA MONTE ZEBIO;all'intersezione con;VIA ANTONIO CHINOTTO;VIA ANTONIO CHINOTTO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,46522;41,91876;-1;1;Quadriciclo leggero;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3672299;17;06/02/2018 14:05;Strada Urbana;VIA MONTE ZEBIO;all'intersezione con;VIA ANTONIO CHINOTTO;VIA ANTONIO CHINOTTO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,46522;41,91876;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
3672307;1;06/02/2018 09:35;Strada Urbana;VIA DELLA MERCEDE;in prossimità;;del civico n.;9;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;In cubetti di porfido;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12,48208;41,90369;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3672307;1;06/02/2018 09:35;Strada Urbana;VIA DELLA MERCEDE;in prossimità;;del civico n.;9;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;In cubetti di porfido;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12,48208;41,90369;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;F;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;
3672340;6;06/02/2018 14:00;Strada Urbana;VIALE DELLA PRIMAVERA;all'intersezione con;VIA DELLE ALBIZZIE;VIA DELLE ALBIZZIE;;;Scontro frontale fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Ore Diurne;1;0;0;1;12,56113;41,88437;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesploso
3672340;6;06/02/2018 14:00;Strada Urbana;VIALE DELLA PRIMAVERA;all'intersezione con;VIA DELLE ALBIZZIE;VIA DELLE ALBIZZIE;;;Scontro frontale fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Ore Diurne;1;0;0;1;12,56113;41,88437;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3672371;6;06/02/2018 14:20;Strada Urbana;VIA CASILINA;da specificare;;;;altezza VIA DEL MANDRIONE;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Assente;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;12,53072;41,88437;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
3672371;6;06/02/2018 14:20;Strada Urbana;VIA CASILINA;da specificare;;;;altezza VIA DEL MANDRIONE;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Assente;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;12,53072;41,88437;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
3672382;6;06/02/2018 15:53;Strada Urbana;VIA TOR DE' SCHIAVI;all'intersezione semaforizzata con;VIA FEDERICO DELPINO;VIA FEDERICO DELPINO;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12,56059;41,89065;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3672382;6;06/02/2018 15:53;Strada Urbana;VIA TOR DE' SCHIAVI;all'intersezione semaforizzata con;VIA FEDERICO DELPINO;VIA FEDERICO DELPINO;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12,56059;41,89065;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
3672409;18;06/02/2018 12:45;Strada Urbana;VIA DI BOCCEA;all'intersezione semaforizzata con;VIA NAZARETH;VIA NAZARETH;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;12,37296;41,92203;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
