Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
2927536;11;09/08/2016 09:45;Strada Urbana;VIA ARDEATINA;all'intersezione con;VICOLO DELL'ANNUNZIATELLA;VICOLO DELL'ANNUNZIATELLA;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Sufficiente;Ore Diurne;1;0;0;1;12,51535;41,84408;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
2927540;11;09/08/2016 12:30;Strada Urbana;VIA MARIO RIGAMONTI;da specificare;;;;"alt. civ. 36 (interno area parcheggio ""I Granai"")";Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;0;0;0;4;12,50407;41,83668;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2927540;11;09/08/2016 12:30;Strada Urbana;VIA MARIO RIGAMONTI;da specificare;;;;"alt. civ. 36 (interno area parcheggio ""I Granai"")";Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;0;0;0;4;12,50407;41,83668;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
2927540;11;09/08/2016 12:30;Strada Urbana;VIA MARIO RIGAMONTI;da specificare;;;;"alt. civ. 36 (interno area parcheggio ""I Granai"")";Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;0;0;0;4;12,50407;41,83668;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2927540;11;09/08/2016 12:30;Strada Urbana;VIA MARIO RIGAMONTI;da specificare;;;;"alt. civ. 36 (interno area parcheggio ""I Granai"")";Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;0;0;0;4;12,50407;41,83668;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
2927544;15;09/08/2016 09:15;Strada Urbana;VIA DELLE VIGNE;in corrispondenza;;del civico n.;130;;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;1;12,42183;41,84097;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
2927549;8;09/08/2016 20:45;Strada Urbana;VIA DEL CASALONE;in prossimità;;del palo luce n.;26;;Scontro frontale fra veicoli in marcia;Pendenza;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;3;12,67936;41,92008;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2927549;8;09/08/2016 20:45;Strada Urbana;VIA DEL CASALONE;in prossimità;;del palo luce n.;26;;Scontro frontale fra veicoli in marcia;Pendenza;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;3;12,67936;41,92008;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
2927549;8;09/08/2016 20:45;Strada Urbana;VIA DEL CASALONE;in prossimità;;del palo luce n.;26;;Scontro frontale fra veicoli in marcia;Pendenza;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;3;12,67936;41,92008;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
2927552;11;09/08/2016 18:10;Strada Urbana;VIA ROBERTO DE NOBILI;da specificare;;;;CIV. 7-19;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Ore Diurne;0;0;0;1;12,49046;41,8638;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
2927554;8;09/08/2016 15:50;Strada Urbana;VIA RAOUL CHIODELLI;in prossimità;;del civico n.;55/E;;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Ore Diurne;0;0;0;1;12,66206;41,90595;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2927557;7;09/08/2016 14:25;Strada Urbana;VIA DEI CICLAMINI;all'intersezione con;VIA DEI GELSI;VIA DEI GELSI;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Ore Diurne;1;0;0;2;12,56717;41,8889;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;Esploso
