Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
4068781;15;01/11/2018 12:00:00;Strada Urbana;VIA PORTUENSE;in corrispondenza;;del civico n.;819;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;4;12.4202;41.8481;-1;1;Autocaravan;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;
4068781;15;01/11/2018 12:00:00;Strada Urbana;VIA PORTUENSE;in corrispondenza;;del civico n.;819;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;4;12.4202;41.8481;-1;1;Autocaravan;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;
4068781;15;01/11/2018 12:00:00;Strada Urbana;VIA PORTUENSE;in corrispondenza;;del civico n.;819;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;4;12.4202;41.8481;-1;1;Autocaravan;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4068781;15;01/11/2018 12:00:00;Strada Urbana;VIA PORTUENSE;in corrispondenza;;del civico n.;819;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;4;12.4202;41.8481;-1;1;Autocaravan;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;
4068786;10;01/11/2018 10:40:00;Strada Urbana;VIA CAIO SULPICIO;in prossimità;;del civico n.;3;;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;2;12.5677;41.8547;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
4068786;10;01/11/2018 10:40:00;Strada Urbana;VIA CAIO SULPICIO;in prossimità;;del civico n.;3;;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;2;12.5677;41.8547;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4068791;19;01/11/2018 23:00:00;Strada Urbana;VIA CASSIA;in prossimità;;del civico n.;1304;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Con buche;Assente;Pioggia in atto;Normale;Insufficiente;Insufficiente;0;0;0;3;12.4058;41.986;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
4068791;19;01/11/2018 23:00:00;Strada Urbana;VIA CASSIA;in prossimità;;del civico n.;1304;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Con buche;Assente;Pioggia in atto;Normale;Insufficiente;Insufficiente;0;0;0;3;12.4058;41.986;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
4068791;19;01/11/2018 23:00:00;Strada Urbana;VIA CASSIA;in prossimità;;del civico n.;1304;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Con buche;Assente;Pioggia in atto;Normale;Insufficiente;Insufficiente;0;0;0;3;12.4058;41.986;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;
4068801;19;01/11/2018 23:45:00;Strada Urbana;VIA CASSIA;da specificare;;;;fr. via della cappelletta della giustiniana;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Con buche;Assente;Pioggia in atto;Normale;Insufficiente;Insufficiente;0;0;0;1;12.4132;41.9829;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
