Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
3970287;1;02/09/2018 04:40:00;Strada Urbana;VIA NAZIONALE;all'intersezione semaforizzata con;VIA DELLE QUATTRO FONTANE;VIA DELLE QUATTRO FONTANE;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;In cubetti di porfido;Verticale ed orizzontale;Sereno;Normale;Buona;Sufficiente;2;0;0;1;12.4931;41.9006;0;2;Autovettura pubblica;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
3970287;1;02/09/2018 04:40:00;Strada Urbana;VIA NAZIONALE;all'intersezione semaforizzata con;VIA DELLE QUATTRO FONTANE;VIA DELLE QUATTRO FONTANE;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;In cubetti di porfido;Verticale ed orizzontale;Sereno;Normale;Buona;Sufficiente;2;0;0;1;12.4931;41.9006;0;2;Autovettura pubblica;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;;
3970287;1;02/09/2018 04:40:00;Strada Urbana;VIA NAZIONALE;all'intersezione semaforizzata con;VIA DELLE QUATTRO FONTANE;VIA DELLE QUATTRO FONTANE;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;In cubetti di porfido;Verticale ed orizzontale;Sereno;Normale;Buona;Sufficiente;2;0;0;1;12.4931;41.9006;0;2;Autovettura pubblica;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Non accertato;
3970307;18;01/09/2018 00:40:00;Strada Urbana;VIA DI ACQUAFREDDA;in prossimità;;del palo luce n.;25;;Fuoriuscita dalla sede stradale;Curva senza visuale libera;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Assente;Pioggia in atto;Scarso;Sufficiente;Sufficiente;0;0;0;1;12.3955;41.8945;-1;1;Autoarticolato;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3970314;18;01/09/2018 19:30:00;Strada Urbana;VIA CANNOBIO;all'intersezione con;VIA DI CASALOTTI;VIA DI CASALOTTI;;;Investimento di pedone;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;1;12.3676;41.9154;-1;;;;Pedone;M;Rimandato;0;NON DECEDUTO;;
3970314;18;01/09/2018 19:30:00;Strada Urbana;VIA CANNOBIO;all'intersezione con;VIA DI CASALOTTI;VIA DI CASALOTTI;;;Investimento di pedone;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;1;12.3676;41.9154;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3970342;18;01/09/2018 13:10:00;Strada Urbana;CIRCONVALLAZIONE CORNELIA;in prossimità;;del civico n.;135;;Investimento di pedone;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;1;12.425;41.9032;-1;;;;Pedone;F;Rimandato;0;NON DECEDUTO;;
3970342;18;01/09/2018 13:10:00;Strada Urbana;CIRCONVALLAZIONE CORNELIA;in prossimità;;del civico n.;135;;Investimento di pedone;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;1;12.425;41.9032;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3970442;20;01/09/2018 16:45:00;Strada Urbana;VIA CASSIA;in prossimità;;del civico n.;2008;;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Buona;Ore Diurne;1;0;0;7;12.3763;42.0316;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3970442;20;01/09/2018 16:45:00;Strada Urbana;VIA CASSIA;in prossimità;;del civico n.;2008;;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Buona;Ore Diurne;1;0;0;7;12.3763;42.0316;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;
