Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
3463560;10;16/09/2017 16:40;Strada Urbana;VIA ROCCA IMPERIALE;all'intersezione con;VIA BELLICIA;VIA BELLICIA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;12,60974;41,82372;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
3463560;10;16/09/2017 16:40;Strada Urbana;VIA ROCCA IMPERIALE;all'intersezione con;VIA BELLICIA;VIA BELLICIA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;12,60974;41,82372;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesploso
3463563;10;16/09/2017 17:00;Strada Urbana;PIAZZA DI CINECITTA';all'intersezione con;VIA TUSCOLANA;VIA TUSCOLANA;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,56782;41,85368;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
3463563;10;16/09/2017 17:00;Strada Urbana;PIAZZA DI CINECITTA';all'intersezione con;VIA TUSCOLANA;VIA TUSCOLANA;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,56782;41,85368;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3463566;1;17/09/2017 00:05;Strada Urbana;VIA GERMANICO;all'intersezione con;VIA PAOLO EMILIO;VIA PAOLO EMILIO;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;5;12,46331;41,90907;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;Inesploso
3463566;1;17/09/2017 00:05;Strada Urbana;VIA GERMANICO;all'intersezione con;VIA PAOLO EMILIO;VIA PAOLO EMILIO;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;5;12,46331;41,90907;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
3463566;1;17/09/2017 00:05;Strada Urbana;VIA GERMANICO;all'intersezione con;VIA PAOLO EMILIO;VIA PAOLO EMILIO;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;5;12,46331;41,90907;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;Inesploso
3463566;1;17/09/2017 00:05;Strada Urbana;VIA GERMANICO;all'intersezione con;VIA PAOLO EMILIO;VIA PAOLO EMILIO;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;5;12,46331;41,90907;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;Inesploso
3463566;1;17/09/2017 00:05;Strada Urbana;VIA GERMANICO;all'intersezione con;VIA PAOLO EMILIO;VIA PAOLO EMILIO;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;5;12,46331;41,90907;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;Inesploso
3463571;12;14/09/2017 04:30;Strada Urbana;VIA OSTIENSE;in prossimità;;del civico n.;1407;;Investimento di pedone;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;2;12,4049;41,79604;-1;;;;Pedone;M;Rimandato;0;NON DECEDUTO;;
3463571;12;14/09/2017 04:30;Strada Urbana;VIA OSTIENSE;in prossimità;;del civico n.;1407;;Investimento di pedone;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;2;12,4049;41,79604;-1;;;;Pedone sconosciuto;;Illeso;0;;;
3463571;12;14/09/2017 04:30;Strada Urbana;VIA OSTIENSE;in prossimità;;del civico n.;1407;;Investimento di pedone;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;2;12,4049;41,79604;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3463587;6;16/09/2017 13:50;Strada Urbana;VIA DI ACQUA BULLICANTE;all'intersezione semaforizzata con;VIA LUCHINO DAL VERME;VIA LUCHINO DAL VERME;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;2;0;0;1;12,54243;41,88891;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3463587;6;16/09/2017 13:50;Strada Urbana;VIA DI ACQUA BULLICANTE;all'intersezione semaforizzata con;VIA LUCHINO DAL VERME;VIA LUCHINO DAL VERME;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;2;0;0;1;12,54243;41,88891;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
3463587;6;16/09/2017 13:50;Strada Urbana;VIA DI ACQUA BULLICANTE;all'intersezione semaforizzata con;VIA LUCHINO DAL VERME;VIA LUCHINO DAL VERME;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;2;0;0;1;12,54243;41,88891;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;;
3463590;2;15/09/2017 17:00;Strada Urbana;VIA DEI MONTI PARIOLI;in prossimità;;del civico n.;20;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;1;12,47652;41,92111;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
3463606;2;15/09/2017 15:30;Strada Urbana;VIA PO;in prossimità;;del civico n.;32;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;1;12,49556;41,91441;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3463694;2;17/09/2017 11:30;Strada Urbana;PIAZZALE BRASILE;da specificare;;;;altezza fornici Via Vittorio Veneto;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12,48863;41,90956;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3463694;2;17/09/2017 11:30;Strada Urbana;PIAZZALE BRASILE;da specificare;;;;altezza fornici Via Vittorio Veneto;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12,48863;41,90956;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
