COUNTRY_ISO3;Country;Sex;Age;15 to 19;15 to 24;15 to 64;20 to 24;25 to 29;25 to 34;25 to 39;25 to 54;25 to 64;30 to 34;35 to 39;35 to 44;40 to 44;40 to 49;45 to 49;45 to 54;50 to 54;55 to 59;55 to 64;60 to 64;65 to 69;65+;70 to 74;70+;75+;Total;75 to 79+;80+;Total
SWE;Sweden;All persons;15 to 19;33.1677490621267;54.6911137237242;82.0489700092614;72.1920127743346;85.4250456898193;87.945084113846;0;90.9002412971464;88.3781315845646;90.7342684656938;92.7287566116433;93.0066594809287;93.2686381636146;0;92.9718222844325;91.8578151307895;90.7373587882048;87.6033015783441;79.7529320496486;71.6196913854147;22.5301198212497;16.1789857884291;9.21276191070238;0;0;1671.066936613557;0;0;1671.066936613557
CHE;Switzerland;All persons;15 to 19;56.1875135503549;68.3548635574534;83.8730147242588;79.0982971969116;90.9489500551779;91.2331959864611;0;90.5767622956674;86.9453811984934;91.5035040386987;90.4102651145149;90.3547434235528;90.2997873041524;0;90.8408028299286;90.2003055898685;89.5724418120669;84.9637094635247;74.3144639346795;61.6184579769221;23.1017441167733;12.11309220041;13.2803280139496;0;0;1697.2380309890498;7.46877442809787;2.84040356076075;1697.2380309890498
TUR;Turkey;All persons;15 to 19;28.1949515796158;42.4229632756437;56.9790809393481;58.5827623512441;68.8341543513957;69.5311869603809;0;66.5075624235554;61.2464112464112;70.2046644455022;70.4021618184708;70.0414096171723;69.6319018404908;0;64.7579948141746;57.9774072081764;51.2534818941504;40.6506287588846;35.6240011622839;29.922480620155;20.1486013986014;11.7583436341162;11.7303953337654;0;4.50586898901931;1164.89846932784;0;0;1164.89846932784
GBR;United Kingdom;All persons;15 to 19;43.1730899946316;61.9091132168116;78.1617752865454;75.1964512339527;85.6250968072782;86.0888350292843;0;86.1165950373402;81.6280467137494;86.5640805698984;85.7208391781959;86.2268897446102;86.7314959440846;0;87.3121110784422;86.0438034511065;84.7780327781772;76.0975380905822;65.9530658600189;54.2959025903576;21.4075727323436;10.7178746968452;10.7105386381899;0;3.00446016626257;1570.433952110468;0;0;1570.433952110468
USA;United States;All persons;15 to 19;35.2399186310877;55.1699016495811;72.9522196756252;70.5064456721915;81.2943501302434;81.567465784881;0;81.3050150682644;77.0430181541758;81.8532092848416;82.3036187113857;82.4291742013261;82.5610132839049;0;81.6789837221659;79.9797155459113;78.3580713561354;71.473124197395;64.0674929795681;55.7885561936013;32.1857005758157;19.302591860102;19.1601496089765;0;0;1529.623352124748;12.1197547192497;5.70820776458075;1529.623352124748
OECD;OECD countries;All persons;15 to 19;27.5138373459989;47.1639815198705;71.7039947777651;65.1129307293878;80.4563136081146;81.2325577596609;0;81.8965750803436;77.3385089005467;82.0005717426089;82.6643844293185;83.1481797053124;83.6253237665542;0;83.1613063819572;81.295695409405;79.4227297121123;71.9473653836645;62.0896110579264;51.1542744685235;26.2515675973849;14.4850617049901;14.9570892152746;6.05743160954649;6.53683490926096;1491.7343467017668;7.04823763972412;3.1500491838536;1491.7343467017668
ISR;Israel;All persons;15 to 19;29.7751696453934;48.4778315753473;72.1207512817799;70.0459045822406;78.7296556296164;80.9348049876255;0;82.6628632844705;79.9217838575862;83.0761974264888;85.1293157724057;85.0782187404233;85.0242059914599;0;83.6577172778561;81.8975976706983;79.972189598337;74.6451208677752;69.1566917496423;63.3687103276458;40.8074025137455;21.0451821553447;20.6111872624715;0;5.44956004484959;1549.8636635622804;0;0;1549.8636635622804
CHL;Chile;All persons;15 to 19;14.6054372883128;34.5926178382516;66.7785330110603;54.0406258258197;76.6695466772856;79.0643497417202;0;79.6345265651291;76.4658069924305;81.9624187942236;82.5119087081181;81.813120574121;81.2082738117096;0;80.2224801764913;78.2522195770764;76.4650026221263;71.881765523188;66.42293952115;59.8782391844731;41.0132532655008;24.3905831060432;26.3184915417011;0;0;1474.9949279277432;15.8227221504992;6.03569910990303;1474.9949279277432
SVN;Slovenia;All persons;15 to 19;8.75175830601729;33.7447973086654;71.6319327164127;54.7751232180158;85.2803783351832;89.7108567849554;0;90.488445963183;78.1501686062139;93.5960990885773;93.552721386748;93.4569970923823;93.3527618915754;0;91.1569444234393;88.1791375486567;85.1824644771749;61.4264889865802;41.1900432387462;19.0967145795404;5.21098022827645;3.23852051682564;4.34512264529771;0;0;1399.3934070007795;0.770542278412224;0;1399.3934070007795
ZAF;South Africa;All persons;15 to 19;6.28115090957619;26.4212799968997;58.7227199967999;46.2461005509591;71.7114544505076;74.3911012784436;0;75.7885349944895;71.3565508597122;77.2601499851048;80.3032994900486;79.6713537257231;78.9673009126771;0;75.8565867636834;72.6247534251504;68.7907381457217;55.9178929184118;43.3886459098701;26.8156466921993;9.94108333017289;6.34880571345717;0;3.82912275537368;0;1220.034215119998;0;0;1220.034215119998
EST;Estonia;All persons;15 to 19;15.4776605354425;44.2887222499975;77.3680774459923;67.4717082737487;81.8347815702947;83.1514354671292;0;87.5541771946516;83.5463017186922;84.5359169242186;86.5704489515966;88.8777769748442;91.1565744356301;0;92.6829284277501;91.0900814499834;89.5224325658664;82.0834485012648;70.8060941608387;58.8240910767971;32.7466843660759;25.9525056254586;16.7084502565013;0;0;1593.5799859078356;0;0;1593.5799859078356
RUS;Russian Federation;All persons;15 to 19;8.96976258301304;37.6046640036336;74.1298714745727;58.6325926109593;88.4600517882029;89.1970858252535;0;90.4539753831963;80.9802109827256;89.9662232750231;91.7563900751668;92.4523169219878;93.2006619056176;0;92.5611735717286;89.9109149307622;87.6994573332892;65.1683655650374;50.0176784584664;32.2255336312442;0;0;0;0;0;1452.4392083315338;0;0;1452.4392083315338
LVA;Latvia;All persons;15 to 19;3.02901383915241;39.4160124285138;76.2989265661717;64.327566894539;87.71691295351;87.9218565273538;0;87.8494858473392;82.8108035053052;88.1315275802338;91.1725094119937;90.4286809102944;89.7439887199949;0;87.9615781637427;85.9710722584821;84.0538244536214;79.4761063453594;67.5636973008798;52.3042675139984;19.5808055281541;8.11372717993096;10.4655185314991;0;0;1505.1749022386734;0;0;1505.1749022386734
COL;Colombia;All persons;65+;33.7497572814966;53.6828470599311;74.260682557079;74.0093939018428;84.7621128004906;85.3535047286958;0;84.8268443603941;81.747466902665;85.9746588572512;86.9415488851976;86.44409887603;85.8864151726908;0;84.1467463237976;82.3641627327297;80.4887278893749;72.2781437016539;66.4992347620156;59.2940444427853;45.0346139196944;30.3177490828321;33.2351458824025;0;0;1642.2600341557109;22.5977103455155;9.5812413345789;1642.2600341557109
