COUNTRY_ISO3;Country;Sex;Age;15 to 19;15 to 24;15 to 64;20 to 24;25 to 29;25 to 34;25 to 39;25 to 54;25 to 64;30 to 34;35 to 39;35 to 44;40 to 44;40 to 49;45 to 49;45 to 54;50 to 54;55 to 59;55 to 64;60 to 64;65 to 69;65+;70 to 74;70+;75+;Total;75 to 79+;80+;Total
NOR;Norway;Women;15 to 19;52.4271844660194;61.7647058823529;76.4539007092199;68.8888888888889;80.625;81.6816816816817;0;83.5257082896118;79.4368600682594;82.6589595375723;84.6625766871166;85.5799373040752;86.5384615384616;0;86;83.3887043189369;80.794701986755;71.7741935483871;61.6438356164384;48.4210526315789;14.9425287356322;8.47457627118644;2.22222222222222;0;0;1519.649851776961;0;0;1519.649851776961
POL;Poland;Women;15 to 19;8.96057347670251;34.7990381312264;59.937053811315;58.5751978891821;74.4573082489146;76.5965732087228;0;76.4882381180989;67.1708185053381;79.0893760539629;82.3343848580442;82.7854365500177;83.1518257527226;0;78.5353535353535;70.3236797274276;60.6957809030348;31.7966903073286;23.6547085201794;16.3113006396588;0;5.21913683506189;0;0;0;1170.3330245228417;0;0;1170.3330245228417
PRT;Portugal;Women;15 to 19;21.2156624307402;40.8843541307514;63.8340584139228;58.019350945944;82.3426141301511;82.3635196869543;0;77.3291067714305;69.8557749607083;82.3854655690516;82.1998912801487;79.9283111146086;77.513007271141;0;75.0646361592002;68.6503249815574;61.8656950250785;47.7126407999432;41.9790612530733;36.284078673077;20.4615925813547;12.9892873101686;14.2631361531285;0;7.15956968143547;1310.0655051717672;0;0;1310.0655051717672
SVK;Slovak Republic;Women;15 to 19;20.8675799086758;42.5668212944555;63.175332656442;62.9011553273428;71.7886572952011;77.2458172458172;0;82.9066459787949;69.7518680389116;83.4248079034029;88.5625965996909;89.4671314741036;90.3132530120482;0;89.4762366634336;81.7297297297297;71.978021978022;17.1886380189366;10.715667311412;3.38283828382838;1.25944584382872;0.605103920021047;0.466853408029879;0;0.194931773879142;1225.1925502068264;0;0;1225.1925502068264
ESP;Spain;Women;15 to 19;21.9136408243376;43.2802795031056;52.877951456602;57.2639691714836;76.8698477646068;73.3592728820257;0;62.841881569123;55.1764530883939;69.7751566531515;65.428920779973;64.0154960417719;62.4628870352043;0;53.9533765921654;47.2806766640788;40.3336113427856;28.2438425969614;22.6388414842264;16.6464891041162;2.50044650830505;0.970364542355101;0.588293947552099;0;0.183399396556824;1001.2733364936461;0;0;1001.2733364936461
SWE;Sweden;Women;15 to 19;37.7551020408163;51.2249443207127;76.3788098693759;61.6600790513834;78.7671232876712;81.8635607321131;0;85.5715871254162;81.2743823146944;84.789644012945;86.5131578947368;87.8172588832487;89.198606271777;0;87.8892733564014;87.0491803278689;86.2928348909657;79.5053003533569;65.9405940594059;48.6486486486486;11.4427860696517;6.265664160401;1.01010101010101;0;0;1511.8824104724995;0;0;1511.8824104724995
CHE;Switzerland;Women;15 to 19;52.2735713790222;65.9783621756229;71.5915305250486;79.9893316816954;80.7233650042653;78.8591881767478;0;77.9934882296656;72.7305653805232;77.4900044830972;78.2495540796146;78.0481264008442;77.8042971434537;0;79.0915499202254;77.0198525735384;74.9019664669358;66.9829349909288;51.2995598663581;34.0158439108443;12.6890776523766;6.18620850957799;6.72191904612734;0;0;1420.7809415522065;3.76359300664862;1.12627118347018;1420.7809415522065
TUR;Turkey;Women;15 to 19;24.4238156209987;28.0912735121801;27.9825548677546;31.4991076740036;31.7377049180328;30.6451612903226;0;28.9465457955611;27.935031675428;29.3595679012346;29.6688741721854;29.0231241151487;28.2818043588444;0;25.4996971532405;25.5486968449931;25.6126482213439;24.2990654205607;21.5964740450539;18.6213991769547;17.1967020023557;11.2633181126332;10.0961538461538;0;2.61044176706827;583.0750285577318;0;0;583.0750285577318
GBR;United Kingdom;Women;15 to 19;61.6487455197133;65.6913183279743;68.8822557432973;68.9795918367347;75.970515970516;75.2361207095139;0;76.1544585987261;69.5163248354738;74.5880312228968;75.6076388888889;77.3188740193816;79.2610837438424;0;79.3066666666667;75.8815958815959;72.6865671641791;57.6093653727665;42.5428663862828;25.8855585831063;8.49963045084996;3.39082712661701;3.00870942201108;0;0.80450522928399;1348.2311310113857;0;0;1348.2311310113857
USA;United States;Women;15 to 19;51.1568452000511;63.0034049547963;70.7149358981389;73.0648138095755;76.7314189189189;76.0842943157465;0;76.7243341679945;72.4864799255553;75.4789650404898;75.7140322866773;77.2184903659184;78.7123480711644;0;79.12356041382;76.7949782112471;74.1528239202658;61.3685267536939;51.8779157112359;40.2219873150106;19.5226917057903;9.38288125997221;10.0163867267513;0;3.56120826709062;1412.997241802086;0;0;1412.997241802086
OECD;OECD countries;Women;15 to 19;30.9670250385743;46.3381523286072;59.1550052620125;60.5818829397529;67.4157401097616;66.7849527694154;0;67.9980261134971;62.4695722413104;66.1621569086596;68.4236067164428;69.7851345303886;71.2048294687577;0;70.4979341345491;67.3429454279806;63.9668532817962;49.4308810167092;38.5509120889296;26.6112837508549;11.3440737934859;5.76436685305675;5.77095398255594;1.32817035176318;2.22026777902746;1186.8826848095605;3.29316566739671;1.33681069959853;1186.8826848095605
