id,voti,voti_nona,idComune,value,desc,PRO_COM,PRO_COM_T,COMUNE,COMUNE_U,idpartizione,nlista,nlistamacro,idpartizione_r,nraggrup,nome,nome_breve,nome2,nome_breve2,immagine,tipo_lista,blocco_ins,idComune
9,1244,0,194,194,FERMO,109006,109006,Fermo,FERMO,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
2,81,0,194,194,FERMO,109006,109006,Fermo,FERMO,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
12,1227,0,194,194,FERMO,109006,109006,Fermo,FERMO,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
18,2,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
16,141,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
15,4,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
14,5,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
13,2,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
17,0,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
1,0,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,,,,,,,,,,,,,
3,2,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,0,2,3,0,2,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,100
11,4,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,0,10,11,0,5,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,100
4,3,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,0,11,4,0,6,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,100
6,89,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
7,7,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,0,12,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,100
5,117,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
8,2,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,0,15,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,100
10,1,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,0,16,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,100
9,24,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
2,7,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
12,17,0,195,195,FRANCAVILLA D'ETE,109007,109007,Francavilla d'Ete,FRANCAVILLA D'ETE,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
18,20,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
16,317,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
15,8,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
14,52,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
13,13,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
17,17,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
1,0,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,,,,,,,,,,,,,
3,1,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,0,2,3,0,2,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,100
11,12,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,0,10,11,0,5,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,100
4,24,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,0,11,4,0,6,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,100
6,260,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
7,34,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,0,12,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,100
5,325,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
8,17,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,0,15,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,100
10,21,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,0,16,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,100
9,90,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
2,12,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
12,73,0,196,196,GROTTAZZOLINA,109008,109008,Grottazzolina,GROTTAZZOLINA,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
18,3,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
16,103,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
15,23,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
14,8,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
13,3,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
17,8,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
1,1,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,,,,,,,,,,,,,
3,6,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,0,2,3,0,2,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,100
11,33,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,0,10,11,0,5,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,100
4,6,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,0,11,4,0,6,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,100
6,161,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
7,15,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,0,12,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,100
5,125,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
8,4,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,0,15,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,100
10,4,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,0,16,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,100
9,28,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
2,1,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
12,27,0,197,197,LAPEDONA,109009,109009,Lapedona,LAPEDONA,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
18,7,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
16,200,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
15,10,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
14,9,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
13,3,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
17,2,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
1,0,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,,,,,,,,,,,,,
3,1,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,0,2,3,0,2,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,100
11,3,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,0,10,11,0,5,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,100
4,13,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,0,11,4,0,6,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,100
6,124,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
7,12,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,0,12,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,100
5,100,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
8,12,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,0,15,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,100
10,12,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,0,16,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,100
9,43,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
2,1,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
12,44,0,198,198,MAGLIANO DI TENNA,109010,109010,Magliano di Tenna,MAGLIANO DI TENNA,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
18,3,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
16,213,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
15,2,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
14,1,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
13,1,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
17,0,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
1,0,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,,,,,,,,,,,,,
3,0,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,0,2,3,0,2,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,100
11,5,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,0,10,11,0,5,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,100
4,9,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,0,11,4,0,6,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,100
6,60,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
7,3,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,0,12,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,100
5,77,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
8,2,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,0,15,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,100
10,0,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,0,16,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,100
9,15,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
2,0,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
12,27,0,199,199,MASSA FERMANA,109011,109011,Massa Fermana,MASSA FERMANA,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
11,9,0,19,19,MACERATA FELTRIA,41023,041023,Macerata Feltria,MACERATA FELTRIA,0,10,11,0,5,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,100
1,2,0,19,19,MACERATA FELTRIA,41023,041023,Macerata Feltria,MACERATA FELTRIA,,,,,,,,,,,,,
4,12,0,19,19,MACERATA FELTRIA,41023,041023,Macerata Feltria,MACERATA FELTRIA,0,11,4,0,6,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,100
12,103,0,19,19,MACERATA FELTRIA,41023,041023,Macerata Feltria,MACERATA FELTRIA,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
14,12,0,19,19,MACERATA FELTRIA,41023,041023,Macerata Feltria,MACERATA FELTRIA,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
16,186,0,19,19,MACERATA FELTRIA,41023,041023,Macerata Feltria,MACERATA FELTRIA,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
17,35,0,19,19,MACERATA FELTRIA,41023,041023,Macerata Feltria,MACERATA FELTRIA,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
15,2,0,19,19,MACERATA FELTRIA,41023,041023,Macerata Feltria,MACERATA FELTRIA,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
13,10,0,19,19,MACERATA FELTRIA,41023,041023,Macerata Feltria,MACERATA FELTRIA,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
18,6,0,19,19,MACERATA FELTRIA,41023,041023,Macerata Feltria,MACERATA FELTRIA,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
2,4,0,19,19,MACERATA FELTRIA,41023,041023,Macerata Feltria,MACERATA FELTRIA,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
5,160,0,19,19,MACERATA FELTRIA,41023,041023,Macerata Feltria,MACERATA FELTRIA,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
9,102,0,19,19,MACERATA FELTRIA,41023,041023,Macerata Feltria,MACERATA FELTRIA,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
6,239,0,19,19,MACERATA FELTRIA,41023,041023,Macerata Feltria,MACERATA FELTRIA,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
