latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
40.86956,20.28499,337.42,0.43,0.46,2024-02-03,1104,1,nominal,2.0NRT,283.04,4.42,D
40.36048,17.78664,335.96,0.59,0.53,2024-02-03,1104,1,nominal,2.0NRT,287.36,7.15,D
42.1412,25.20268,332.09,0.41,0.37,2024-02-03,1104,1,nominal,2.0NRT,287.35,2.05,D
41.0537,19.77834,336.79,0.45,0.47,2024-02-03,1104,1,nominal,2.0NRT,284.66,3.61,D
43.40986,26.63274,327.28,0.38,0.36,2024-02-03,1104,1,nominal,2.0NRT,280.49,1.14,D
42.90834,21.5611,325.2,0.52,0.41,2024-02-03,1104,1,nominal,2.0NRT,284.43,11.13,D
43.0602,21.54703,329.84,0.52,0.41,2024-02-03,1104,1,nominal,2.0NRT,282.83,2.93,D
42.57105,19.25261,327.95,0.44,0.46,2024-02-03,1104,1,nominal,2.0NRT,287.99,4.06,D
43.75411,24.27996,340.38,0.41,0.37,2024-02-03,1104,1,nominal,2.0NRT,285.06,5.31,D
43.82579,23.96388,325.41,0.42,0.38,2024-02-03,1104,1,nominal,2.0NRT,284.72,1.34,D
43.69014,22.94926,326.44,0.45,0.39,2024-02-03,1104,1,nominal,2.0NRT,285.59,2.71,D
43.51895,22.05855,338.49,0.48,0.4,2024-02-03,1104,1,nominal,2.0NRT,284.09,5.64,D
43.69254,22.94624,345.54,0.45,0.39,2024-02-03,1104,1,nominal,2.0NRT,287.34,5.68,D
43.69151,22.94085,352.28,0.45,0.39,2024-02-03,1104,1,nominal,2.0NRT,290.46,7.5,D
43.69048,22.93546,330.2,0.45,0.39,2024-02-03,1104,1,nominal,2.0NRT,286,7.5,D
43.52264,22.06173,327.25,0.48,0.4,2024-02-03,1104,1,nominal,2.0NRT,282.22,3.64,D
44.36081,25.62119,342.34,0.39,0.36,2024-02-03,1104,1,nominal,2.0NRT,277.18,6.83,D
43.9074,23.02713,333.27,0.44,0.39,2024-02-03,1104,1,nominal,2.0NRT,287.69,3.5,D
41.75137,13.43917,326.53,0.45,0.63,2024-02-03,1104,1,nominal,2.0NRT,287.08,3.32,D
43.07754,18.47199,337.67,0.47,0.48,2024-02-03,1104,1,nominal,2.0NRT,283.71,9.15,D
43.07625,18.46641,331.64,0.47,0.48,2024-02-03,1104,1,nominal,2.0NRT,285.76,9.57,D
43.07858,18.47005,337.5,0.47,0.48,2024-02-03,1104,1,nominal,2.0NRT,284.18,20.07,D
41.75317,13.4376,327.89,0.45,0.63,2024-02-03,1104,1,nominal,2.0NRT,286.49,2.95,D
43.13898,18.49115,338.49,0.47,0.47,2024-02-03,1104,1,nominal,2.0NRT,286.52,4.79,D
43.74328,21.19837,328.7,0.52,0.41,2024-02-03,1104,1,nominal,2.0NRT,283.51,3.44,D
43.19939,18.53341,327.3,0.46,0.47,2024-02-03,1104,1,nominal,2.0NRT,287.37,4.51,D
43.03775,17.6575,325.16,0.51,0.5,2024-02-03,1104,1,nominal,2.0NRT,287.81,3.27,D
43.24125,18.40977,327.19,0.47,0.48,2024-02-03,1104,1,nominal,2.0NRT,285.63,2.31,D
44.14973,22.55328,328.42,0.45,0.39,2024-02-03,1104,1,nominal,2.0NRT,284.35,2.47,D
43.31773,18.35506,339.41,0.47,0.48,2024-02-03,1104,1,nominal,2.0NRT,283.23,10.33,D
44.26073,22.7106,332.46,0.45,0.39,2024-02-03,1104,1,nominal,2.0NRT,286.87,4.07,D
44.16011,22.18832,337,0.47,0.4,2024-02-03,1104,1,nominal,2.0NRT,286.32,3.92,D
43.36177,18.1264,346.8,0.48,0.48,2024-02-03,1104,1,nominal,2.0NRT,288.17,6.83,D
44.48869,23.33968,328.24,0.43,0.38,2024-02-03,1104,1,nominal,2.0NRT,286.79,5.64,D
44.48773,23.33444,327.57,0.43,0.38,2024-02-03,1104,1,nominal,2.0NRT,285.7,4.46,D
44.49113,23.33323,332.19,0.43,0.38,2024-02-03,1104,1,nominal,2.0NRT,287.37,4.46,D
44.44217,22.89096,341.24,0.44,0.38,2024-02-03,1104,1,nominal,2.0NRT,285.57,4.23,D
44.43317,22.64787,328.8,0.45,0.39,2024-02-03,1104,1,nominal,2.0NRT,287.35,7.34,D
44.4623,22.68397,327.56,0.45,0.39,2024-02-03,1104,1,nominal,2.0NRT,286.71,2.99,D
44.72108,22.92113,345.19,0.44,0.38,2024-02-03,1104,1,nominal,2.0NRT,278.84,15.8,D
44.95285,23.64125,334.42,0.41,0.37,2024-02-03,1104,1,nominal,2.0NRT,273.1,3.13,D
44.51027,20.8884,327.78,0.51,0.41,2024-02-03,1104,1,nominal,2.0NRT,284.31,2.77,D
44.90332,22.84917,327.82,0.44,0.38,2024-02-03,1104,1,nominal,2.0NRT,286.5,8.73,D
44.90232,22.84384,339.64,0.44,0.38,2024-02-03,1104,1,nominal,2.0NRT,286.91,8.73,D
44.90132,22.83853,336.92,0.44,0.38,2024-02-03,1104,1,nominal,2.0NRT,286.65,3.39,D
44.90473,22.83721,348.83,0.44,0.38,2024-02-03,1104,1,nominal,2.0NRT,286.51,7.27,D
44.39817,20.01358,325.39,0.56,0.43,2024-02-03,1104,1,nominal,2.0NRT,285.17,2.55,D
44.81011,21.40896,333.4,0.49,0.4,2024-02-03,1104,1,nominal,2.0NRT,281.94,3.87,D
44.81371,21.40759,342.85,0.49,0.4,2024-02-03,1104,1,nominal,2.0NRT,283.87,8.01,D
44.35419,18.66178,328.12,0.43,0.46,2024-02-03,1104,1,nominal,2.0NRT,286.45,5.22,D
44.35584,18.66389,337.39,0.43,0.46,2024-02-03,1104,1,nominal,2.0NRT,285,3.56,D
44.63435,19.67166,329.93,0.57,0.43,2024-02-03,1104,1,nominal,2.0NRT,286.26,6.87,D
44.91058,20.5548,337.33,0.52,0.42,2024-02-03,1104,1,nominal,2.0NRT,285.87,5.25,D
44.5059,17.95494,328.37,0.46,0.47,2024-02-03,1104,1,nominal,2.0NRT,286.2,2.42,D
42.3086,9.37026,339.58,0.67,0.74,2024-02-03,1104,1,nominal,2.0NRT,289.21,18.37,D
42.31102,9.37758,356.32,0.67,0.74,2024-02-03,1104,1,low,2.0NRT,286.79,22.61,D
42.30874,9.38012,340.03,0.67,0.74,2024-02-03,1104,1,nominal,2.0NRT,285.6,15.31,D
42.30609,9.37224,354.22,0.67,0.74,2024-02-03,1104,1,nominal,2.0NRT,290.85,15.31,D
44.80475,17.90648,333.49,0.45,0.47,2024-02-03,1104,1,nominal,2.0NRT,286.99,2.06,D
44.84321,17.4951,325.89,0.47,0.48,2024-02-03,1104,1,nominal,2.0NRT,286.71,6.13,D
44.84186,17.48942,333.93,0.47,0.48,2024-02-03,1104,1,nominal,2.0NRT,288.69,6.13,D
45.53429,18.31373,325.74,0.42,0.45,2024-02-03,1104,1,nominal,2.0NRT,284.73,2.35,D
45.14599,9.94465,345.65,0.51,0.66,2024-02-03,1106,1,nominal,2.0NRT,289.03,5.92,D
45.46134,10.45831,335.45,0.47,0.64,2024-02-03,1106,1,nominal,2.0NRT,288.14,3.29,D
45.46065,10.45834,336.26,0.47,0.64,2024-02-03,1106,1,nominal,2.0NRT,287.91,3.59,D
45.37376,9.17985,335.18,0.54,0.68,2024-02-03,1106,1,nominal,2.0NRT,283.88,3.24,D
48.60538,21.18064,329,0.43,0.38,2024-02-03,1106,1,nominal,2.0NRT,283.57,2.99,D
54.46778,-1.0114,331.14,0.61,0.71,2024-02-03,1108,1,nominal,2.0NRT,277.9,4.01,D
59.34147,11.38441,328.17,0.5,0.41,2024-02-03,1108,1,nominal,2.0NRT,276.06,5.54,D
64.66241,21.28506,329.17,0.44,0.38,2024-02-03,1110,1,nominal,2.0NRT,275.85,7.01,D
35.34662,5.76426,330.7,0.39,0.37,2024-02-03,1242,1,nominal,2.0NRT,296.7,1.06,D
37.16223,13.81762,329.4,0.63,0.54,2024-02-03,1244,1,nominal,2.0NRT,292.25,3.42,D
37.22127,13.9428,332.23,0.32,0.54,2024-02-03,1244,1,nominal,2.0NRT,290.73,3.84,D
36.17768,3.74911,330.75,0.38,0.36,2024-02-03,1244,1,nominal,2.0NRT,293.9,2.56,D
37.3475,14.40606,338.55,0.34,0.56,2024-02-03,1244,1,nominal,2.0NRT,291.24,2.78,D
36.78954,7.69244,333.5,0.46,0.39,2024-02-03,1244,1,nominal,2.0NRT,293.45,3.68,D
36.4124,4.74103,326.04,0.39,0.36,2024-02-03,1244,1,nominal,2.0NRT,295.91,1.87,D
36.74542,6.25579,339.5,0.41,0.37,2024-02-03,1244,1,nominal,2.0NRT,292.24,7.47,D
36.86835,6.98565,330.77,0.43,0.38,2024-02-03,1244,1,nominal,2.0NRT,288.86,2.61,D
35.92949,0.80034,334.84,0.44,0.39,2024-02-03,1244,1,nominal,2.0NRT,295.41,3.49,D
36.87802,6.94924,327.29,0.43,0.38,2024-02-03,1244,1,nominal,2.0NRT,287.72,0.44,D
35.80959,-0.23702,331.5,0.49,0.4,2024-02-03,1244,1,nominal,2.0NRT,288.6,3.96,D
35.81543,-0.26649,330.72,0.49,0.4,2024-02-03,1244,1,nominal,2.0NRT,294.05,0.72,D
38.60073,16.14833,334.4,0.43,0.62,2024-02-03,1244,1,nominal,2.0NRT,286.16,3.36,D
37.4432,-2.59301,339.01,0.39,0.44,2024-02-03,1244,1,nominal,2.0NRT,294.22,4.96,D
38.10686,-1.34271,327.37,0.5,0.41,2024-02-03,1244,1,nominal,2.0NRT,292.96,2.66,D
40.48393,20.4288,348.19,0.76,0.77,2024-02-03,1244,1,nominal,2.0NRT,282.82,8.15,D
40.50004,19.67342,326.87,0.69,0.74,2024-02-03,1244,1,nominal,2.0NRT,283.88,5.21,D
40.49992,19.66203,329.8,0.69,0.74,2024-02-03,1244,1,nominal,2.0NRT,285.31,5.21,D
40.49971,19.66525,349.26,0.69,0.74,2024-02-03,1244,1,nominal,2.0NRT,286.82,8.67,D
38.56761,-1.60093,326.43,0.5,0.41,2024-02-03,1244,1,nominal,2.0NRT,293.53,2.27,D
39.14273,-0.56208,329.62,0.45,0.39,2024-02-03,1244,1,nominal,2.0NRT,292.64,6.48,D
39.48557,-1.71196,327.9,0.49,0.4,2024-02-03,1244,1,nominal,2.0NRT,290.26,3.53,D
41.20314,1.22164,334.96,0.39,0.36,2024-02-03,1244,1,nominal,2.0NRT,279.64,3.16,D
42.30539,9.37528,340.31,0.42,0.45,2024-02-03,1244,1,nominal,2.0NRT,293.53,11.74,D
42.30495,9.37056,333.24,0.42,0.45,2024-02-03,1244,1,nominal,2.0NRT,292.95,11.74,D
42.30996,9.37931,341.22,0.42,0.45,2024-02-03,1244,1,nominal,2.0NRT,294.24,8.54,D
42.30945,9.37381,353.25,0.42,0.45,2024-02-03,1244,1,nominal,2.0NRT,311.91,11.74,D
42.30899,9.36879,338.21,0.42,0.45,2024-02-03,1244,1,nominal,2.0NRT,301.34,11.74,D
42.31355,9.37265,353.5,0.42,0.45,2024-02-03,1244,1,nominal,2.0NRT,305.16,26.21,D
42.3114,9.37656,343.34,0.42,0.45,2024-02-03,1244,1,nominal,2.0NRT,300.81,17.04,D
42.31091,9.37103,354.23,0.42,0.45,2024-02-03,1244,1,nominal,2.0NRT,310.79,17.04,D
42.31504,9.37006,339.78,0.42,0.45,2024-02-03,1244,1,nominal,2.0NRT,292.41,17.04,D
42.55523,12.55797,337.97,0.6,0.53,2024-02-03,1244,1,nominal,2.0NRT,287.34,2.49,D
43.2338,18.4193,342.27,0.61,0.71,2024-02-03,1244,1,nominal,2.0NRT,283.99,7.72,D
41.93576,2.13254,336.37,0.38,0.36,2024-02-03,1244,1,nominal,2.0NRT,290.51,3.21,D
43.32299,18.29819,337.98,0.6,0.71,2024-02-03,1244,1,nominal,2.0NRT,284.49,5.69,D
42.17031,2.48711,330.11,0.38,0.36,2024-02-03,1244,1,nominal,2.0NRT,295.11,2.97,D
43.60933,18.32711,342.34,0.61,0.71,2024-02-03,1244,1,nominal,2.0NRT,282.88,7.71,D
43.60773,18.32812,343.02,0.61,0.71,2024-02-03,1244,1,nominal,2.0NRT,284.45,8.66,D
43.66978,20.05916,339.07,0.74,0.76,2024-02-03,1244,1,nominal,2.0NRT,285.5,8.82,D
42.55272,2.5619,339.92,0.39,0.36,2024-02-03,1244,1,nominal,2.0NRT,308.04,31.62,D
42.55599,2.561,347.46,0.39,0.36,2024-02-03,1244,1,nominal,2.0NRT,305.99,7.8,D
40.99339,-7.98394,327.63,0.6,0.53,2024-02-03,1246,1,nominal,2.0NRT,286.57,6.89,D
40.99794,-7.98636,338.97,0.6,0.53,2024-02-03,1246,1,nominal,2.0NRT,285.94,6.89,D
43.44329,4.89848,331.77,0.43,0.38,2024-02-03,1246,1,nominal,2.0NRT,294.6,4.54,D
43.69436,4.51355,349.75,0.42,0.38,2024-02-03,1246,1,nominal,2.0NRT,295.28,6.1,D
43.69779,4.51273,351.53,0.42,0.38,2024-02-03,1246,1,nominal,2.0NRT,293.49,6.1,D
42.99641,-0.31464,338.2,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,291.37,6.6,D
43.02214,-0.20489,330.67,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,290.62,2.36,D
43.02428,-0.20278,334.31,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,291.23,3.85,D
43.02346,-0.20753,336.03,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,296.79,3.85,D
43.02264,-0.2123,326.86,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,290.33,3.1,D
43.02928,-0.19403,340.71,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,289.46,30.51,D
43.02848,-0.19875,330.1,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,298.17,30.51,D
43.02765,-0.20354,328.02,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,288.07,3.85,D
43.00208,-0.45182,335.77,0.41,0.37,2024-02-03,1246,1,nominal,2.0NRT,297.64,6.29,D
43.00057,-0.54087,335.28,0.41,0.37,2024-02-03,1246,1,nominal,2.0NRT,290.15,3.01,D
43.0891,-0.06854,335.69,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,283.12,8.21,D
43.09319,-0.06497,332.98,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,282.79,8.21,D
43.09238,-0.06971,340.58,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,284.86,8.21,D
43.06034,-0.6226,342.2,0.41,0.37,2024-02-03,1246,1,nominal,2.0NRT,287.03,6.54,D
43.05954,-0.6272,337.92,0.41,0.37,2024-02-03,1246,1,nominal,2.0NRT,290.62,4.77,D
43.06048,-0.62518,335.29,0.41,0.37,2024-02-03,1246,1,nominal,2.0NRT,286.76,4.88,D
43.05882,-0.63465,331.62,0.41,0.37,2024-02-03,1246,1,nominal,2.0NRT,290.97,4.52,D
43.10084,-0.93816,336.03,0.41,0.37,2024-02-03,1246,1,nominal,2.0NRT,288.03,5.7,D
43.07855,-1.08367,330.27,0.42,0.38,2024-02-03,1246,1,nominal,2.0NRT,288.19,6.47,D
43.08189,-1.08502,341.61,0.42,0.38,2024-02-03,1246,1,nominal,2.0NRT,289.54,6.47,D
44.00372,4.81721,328.39,0.43,0.38,2024-02-03,1246,1,nominal,2.0NRT,287.85,7.06,D
41.79813,-7.79381,339.23,0.56,0.51,2024-02-03,1246,1,nominal,2.0NRT,289.68,29.67,D
41.80282,-7.79509,353.25,0.56,0.51,2024-02-03,1246,1,nominal,2.0NRT,294.67,29.67,D
41.80129,-7.80122,333.08,0.56,0.51,2024-02-03,1246,1,nominal,2.0NRT,290.43,24.76,D
43.28465,-1.12367,329.53,0.42,0.37,2024-02-03,1246,1,nominal,2.0NRT,290.1,4.37,D
44.07529,3.49585,335.62,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,294.19,6.47,D
43.13349,-2.63879,327.65,0.46,0.39,2024-02-03,1246,1,nominal,2.0NRT,281.82,3.52,D
43.13533,-2.63598,327.45,0.46,0.39,2024-02-03,1246,1,nominal,2.0NRT,283.77,2.3,D
44.27773,3.64657,329.8,0.41,0.37,2024-02-03,1246,1,nominal,2.0NRT,290.25,5.54,D
44.36417,3.8801,367,0.41,0.37,2024-02-03,1246,1,high,2.0NRT,294.51,12.42,D
44.36349,3.87489,337.66,0.41,0.37,2024-02-03,1246,1,nominal,2.0NRT,293.99,9.07,D
43.1287,-3.67251,341.42,0.51,0.41,2024-02-03,1246,1,nominal,2.0NRT,297.29,25.34,D
43.13367,-3.66733,329.71,0.51,0.41,2024-02-03,1246,1,nominal,2.0NRT,293.42,3.69,D
43.13245,-3.67339,350.64,0.51,0.41,2024-02-03,1246,1,nominal,2.0NRT,304.58,43.45,D
44.38197,3.74997,343.15,0.41,0.37,2024-02-03,1246,1,nominal,2.0NRT,292.05,6.55,D
43.1185,-3.85916,339.77,0.52,0.41,2024-02-03,1246,1,nominal,2.0NRT,288.69,9.4,D
44.41543,3.71051,328.73,0.41,0.37,2024-02-03,1246,1,nominal,2.0NRT,288.28,1.95,D
43.16509,-3.80638,329.47,0.51,0.41,2024-02-03,1246,1,nominal,2.0NRT,293.71,5.34,D
43.1689,-3.80712,330.79,0.51,0.41,2024-02-03,1246,1,nominal,2.0NRT,293.45,5.88,D
43.18671,-3.9724,335.59,0.52,0.42,2024-02-03,1246,1,nominal,2.0NRT,287.06,6.41,D
44.50126,3.85874,338.73,0.41,0.37,2024-02-03,1246,1,nominal,2.0NRT,296.9,4.6,D
44.50394,3.85256,332.51,0.41,0.37,2024-02-03,1246,1,nominal,2.0NRT,300.8,6.12,D
45.14249,9.94163,334.91,0.48,0.48,2024-02-03,1246,1,nominal,2.0NRT,291.87,7.39,D
43.22438,-3.92388,329.23,0.52,0.41,2024-02-03,1246,1,nominal,2.0NRT,287.36,3.9,D
44.64025,4.09317,330.34,0.42,0.37,2024-02-03,1246,1,nominal,2.0NRT,292.46,21.37,D
44.6396,4.08806,290.24,0.42,0.37,2024-02-03,1246,1,low,2.0NRT,299.19,20.25,D
44.50151,2.99081,340.1,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,288.72,4.28,D
44.52026,3.10298,349.39,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,295.8,10.42,D
44.50482,2.98979,339.26,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,291.47,4.28,D
44.52359,3.10206,341.36,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,290.91,3.56,D
44.52419,3.08113,338.98,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,290.73,8.2,D
44.52352,3.07619,338.49,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,293.58,8.2,D
44.51481,3.01242,326.49,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,289.7,2.69,D
44.5679,2.97234,341.81,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,293,6.97,D
44.5719,2.97633,329.21,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,290.23,6.97,D
44.57121,2.97135,343.33,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,293.69,6.97,D
44.73798,3.055,336.46,0.4,0.37,2024-02-03,1246,1,nominal,2.0NRT,287.62,3.1,D
44.94574,3.835,341.46,0.41,0.37,2024-02-03,1246,1,nominal,2.0NRT,287.15,3.82,D
44.88186,2.68415,337.03,0.39,0.36,2024-02-03,1246,1,nominal,2.0NRT,287.18,4.86,D
45.09027,2.54426,330.19,0.39,0.36,2024-02-03,1246,1,nominal,2.0NRT,292.74,2.68,D
45.08888,2.53438,341.74,0.39,0.36,2024-02-03,1246,1,nominal,2.0NRT,293.05,5.46,D
45.08819,2.52944,339.18,0.39,0.36,2024-02-03,1246,1,nominal,2.0NRT,295.65,5.85,D
45.08998,2.52602,332.13,0.39,0.36,2024-02-03,1246,1,nominal,2.0NRT,290.76,6.03,D
45.09259,2.52006,329,0.39,0.36,2024-02-03,1246,1,nominal,2.0NRT,290.72,5.13,D
45.12817,2.47971,328.72,0.39,0.36,2024-02-03,1246,1,nominal,2.0NRT,293.81,2.62,D
54.36976,-0.80403,342.34,0.4,0.37,2024-02-03,1248,1,nominal,2.0NRT,282.42,9.75,D
54.46439,-1.01513,330.57,0.4,0.37,2024-02-03,1248,1,nominal,2.0NRT,267.12,2.38,D
35.18255,-5.60836,327.81,0.65,0.73,2024-02-03,1424,1,nominal,2.0NRT,294.78,3.14,D
35.18451,-5.60995,326.69,0.65,0.73,2024-02-03,1424,1,nominal,2.0NRT,294.67,4,D
40.99368,-7.98546,347.03,0.53,0.67,2024-02-03,1426,1,nominal,2.0NRT,287.74,9.64,D
40.99822,-7.98848,329.19,0.53,0.67,2024-02-03,1426,1,nominal,2.0NRT,285.45,3.98,D
42.01863,-8.13305,337.56,0.52,0.67,2024-02-03,1426,1,nominal,2.0NRT,288.85,3.65,D
58.68303,17.13093,325.43,0.56,0.43,2024-02-05,0039,1,nominal,2.0NRT,272.1,3.22,N
58.67041,17.13678,298.25,0.56,0.43,2024-02-05,0039,1,nominal,2.0NRT,270.88,1.07,N
58.35899,12.37716,305.18,0.54,0.51,2024-02-05,0039,1,nominal,2.0NRT,271,1.49,N
48.5317,34.64643,306.68,0.35,0.56,2024-02-05,0041,1,nominal,2.0NRT,272.85,0.9,N
48.52992,34.64563,298.27,0.35,0.56,2024-02-05,0041,1,nominal,2.0NRT,271.26,0.79,N
48.52866,34.64998,298.41,0.35,0.57,2024-02-05,0041,1,nominal,2.0NRT,270.63,0.79,N
51.17766,3.806,343.53,0.54,0.68,2024-02-05,0041,1,nominal,2.0NRT,277.42,3.62,N
51.17133,3.79795,295.92,0.54,0.68,2024-02-05,0041,1,nominal,2.0NRT,274.47,3.62,N
51.17134,3.80606,313.38,0.54,0.68,2024-02-05,0041,1,nominal,2.0NRT,275.82,3.62,N
51.17135,3.81398,299.27,0.54,0.68,2024-02-05,0041,1,nominal,2.0NRT,274.11,4.44,N
48.60868,21.17909,299.27,0.38,0.36,2024-02-05,0043,1,nominal,2.0NRT,271.72,0.59,N
48.60572,21.17652,314.4,0.38,0.36,2024-02-05,0043,1,nominal,2.0NRT,268.43,1.82,N
48.59841,21.17928,300.42,0.38,0.36,2024-02-05,0043,1,nominal,2.0NRT,269.58,0.77,N
48.25484,20.35093,328.01,0.38,0.36,2024-02-05,0043,1,nominal,2.0NRT,275.28,2.55,N
43.97798,23.91745,331.38,0.48,0.4,2024-02-05,0041,1,nominal,2.0NRT,270.18,3.59,N
44.07994,22.10591,305.41,0.42,0.38,2024-02-05,0041,1,nominal,2.0NRT,275.71,1.2,N
44.57286,16.45188,321.4,0.42,0.37,2024-02-05,0041,1,nominal,2.0NRT,264.64,1.38,N
45.14703,9.93845,305.48,0.51,0.5,2024-02-05,0041,1,nominal,2.0NRT,261.93,1.28,N
45.14722,9.93904,301.34,0.51,0.5,2024-02-05,0041,1,nominal,2.0NRT,261.95,0.57,N
42.71527,24.16973,333.5,0.51,0.41,2024-02-05,0041,1,nominal,2.0NRT,271.67,4.62,N
43.24308,20.38126,307.69,0.39,0.36,2024-02-05,0041,1,nominal,2.0NRT,278.94,0.79,N
43.10632,21.01376,301.02,0.4,0.37,2024-02-05,0041,1,nominal,2.0NRT,271.85,0.64,N
43.10211,21.01768,311.13,0.4,0.37,2024-02-05,0041,1,nominal,2.0NRT,274.08,1.59,N
43.09989,20.99056,310.94,0.4,0.37,2024-02-05,0041,1,nominal,2.0NRT,270.76,1.38,N
43.09903,20.9954,310.47,0.4,0.37,2024-02-05,0041,1,nominal,2.0NRT,271.17,0.92,N
43.09818,21.00025,295.23,0.4,0.37,2024-02-05,0041,1,nominal,2.0NRT,270.55,0.92,N
42.88851,21.09887,346.77,0.41,0.37,2024-02-05,0041,1,nominal,2.0NRT,277.07,4.83,N
43.17836,18.77543,306.84,0.38,0.36,2024-02-05,0041,1,nominal,2.0NRT,272.69,1.04,N
43.44505,4.89654,297.69,0.44,0.63,2024-02-05,0043,1,nominal,2.0NRT,279.03,0.75,N
43.4396,4.88489,331.6,0.44,0.63,2024-02-05,0043,1,nominal,2.0NRT,280.44,2.4,N
43.43942,4.8905,305.94,0.44,0.63,2024-02-05,0043,1,nominal,2.0NRT,280.92,2.4,N
43.43344,4.89568,296.34,0.44,0.63,2024-02-05,0043,1,nominal,2.0NRT,280.24,1.41,N
43.43115,4.96789,299.06,0.44,0.62,2024-02-05,0043,1,nominal,2.0NRT,280.06,1.02,N
43.39213,5.10418,336.41,0.43,0.62,2024-02-05,0043,1,nominal,2.0NRT,278.86,3.22,N
43.3969,5.10426,308.04,0.43,0.62,2024-02-05,0043,1,nominal,2.0NRT,278.44,0.98,N
43.3911,5.10513,317.58,0.43,0.62,2024-02-05,0043,1,nominal,2.0NRT,278.73,0.98,N
40.70584,22.81364,305.22,0.49,0.4,2024-02-05,0043,1,nominal,2.0NRT,278.84,1.34,N
38.75454,26.94909,314.29,0.56,0.52,2024-02-05,0043,1,nominal,2.0NRT,278.84,2.58,N
38.7526,26.94943,311.88,0.56,0.52,2024-02-05,0043,1,nominal,2.0NRT,280.14,1.69,N
38.73449,26.96226,302.79,0.56,0.52,2024-02-05,0043,1,nominal,2.0NRT,276.69,1.66,N
40.51842,17.20722,300.11,0.39,0.36,2024-02-05,0043,1,nominal,2.0NRT,267.59,0.9,N
39.35598,22.98342,297.65,0.52,0.42,2024-02-05,0043,1,nominal,2.0NRT,281.19,0.88,N
36.93501,30.64619,334.67,0.49,0.65,2024-02-05,0043,1,nominal,2.0NRT,278.7,3.38,N
38.04024,23.51134,295.86,0.39,0.44,2024-02-05,0043,1,nominal,2.0NRT,284.42,1,N
39.08148,9.01708,301.56,0.49,0.49,2024-02-05,0043,1,nominal,2.0NRT,287.84,2.03,N
38.20365,15.26647,301.37,0.4,0.37,2024-02-05,0043,1,nominal,2.0NRT,286.94,1.99,N
37.74874,14.99478,304.57,0.4,0.37,2024-02-05,0043,1,nominal,2.0NRT,266.77,1.26,N
37.50097,14.9572,299.83,0.4,0.37,2024-02-05,0043,1,nominal,2.0NRT,277.43,0.81,N
37.21204,15.1705,301.12,0.4,0.37,2024-02-05,0043,1,nominal,2.0NRT,286.77,1.27,N
36.92767,13.80674,301.7,0.43,0.38,2024-02-05,0043,1,nominal,2.0NRT,287.68,0.45,N
36.88011,6.93889,295.85,0.61,0.53,2024-02-05,0043,1,nominal,2.0NRT,282.51,1.18,N
36.59238,10.31593,297.24,0.4,0.44,2024-02-05,0043,1,nominal,2.0NRT,280.78,0.49,N
36.87226,6.97991,305.94,0.6,0.53,2024-02-05,0043,1,nominal,2.0NRT,282.07,1.97,N
36.87855,6.93933,296.08,0.61,0.53,2024-02-05,0043,1,nominal,2.0NRT,282.48,0.83,N
36.87046,6.98028,307.98,0.6,0.53,2024-02-05,0043,1,nominal,2.0NRT,283.48,1.91,N
36.78944,7.69976,302.6,0.55,0.51,2024-02-05,0043,1,nominal,2.0NRT,282.02,1.2,N
36.76254,7.30421,302.64,0.58,0.52,2024-02-05,0043,1,nominal,2.0NRT,280.36,1.1,N
36.76283,7.31017,300.76,0.58,0.52,2024-02-05,0043,1,nominal,2.0NRT,282.27,2.11,N
36.50306,10.02663,299.37,0.41,0.45,2024-02-05,0043,1,nominal,2.0NRT,281.12,0.83,N
36.75082,6.2541,335.69,0.33,0.55,2024-02-05,0043,1,nominal,2.0NRT,282.74,1.15,N
36.74596,6.24979,295.62,0.33,0.55,2024-02-05,0043,1,nominal,2.0NRT,285.23,1.15,N
36.74571,6.25353,300.82,0.33,0.55,2024-02-05,0043,1,nominal,2.0NRT,280.75,1.15,N
36.15854,10.28391,297.87,0.39,0.44,2024-02-05,0043,1,nominal,2.0NRT,283.1,0.88,N
