latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
51.617,27.19608,298.32,0.38,0.36,2024-09-09,0022,N,nominal,2.0NRT,283.54,0.9,N
51.61438,27.21245,306.9,0.38,0.36,2024-09-09,0022,N,nominal,2.0NRT,282.29,0.84,N
51.612,27.20565,328.84,0.38,0.36,2024-09-09,0022,N,nominal,2.0NRT,290.26,2.6,N
51.61463,27.18928,304.77,0.38,0.36,2024-09-09,0022,N,nominal,2.0NRT,285.49,0.9,N
51.61375,27.19474,298,0.38,0.36,2024-09-09,0022,N,nominal,2.0NRT,283.47,0.9,N
51.61288,27.20019,305.16,0.38,0.36,2024-09-09,0022,N,nominal,2.0NRT,284.33,2.6,N
51.61113,27.21111,301.32,0.38,0.36,2024-09-09,0022,N,nominal,2.0NRT,281.15,0.84,N
51.60875,27.2043,323.36,0.38,0.36,2024-09-09,0022,N,nominal,2.0NRT,282.6,1.82,N
51.60962,27.19885,310.67,0.38,0.36,2024-09-09,0022,N,nominal,2.0NRT,282.54,1.82,N
50.9885,30.61498,311.5,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,283.87,2.65,N
50.98512,30.61334,321.49,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,286.55,2.65,N
51.16319,29.54459,343.98,0.41,0.37,2024-09-09,0022,N,nominal,2.0NRT,279.55,4.8,N
51.69425,25.82233,298.1,0.39,0.36,2024-09-09,0022,N,nominal,2.0NRT,285.85,1.02,N
51.95701,23.76701,296.45,0.42,0.37,2024-09-09,0022,N,nominal,2.0NRT,285.99,0.8,N
52.4911,4.60841,299.68,0.77,0.78,2024-09-09,0022,N,nominal,2.0NRT,279.41,2.61,N
52.49154,4.60978,298.85,0.77,0.78,2024-09-09,0022,N,nominal,2.0NRT,279.53,2.23,N
51.39296,24.08589,299.36,0.41,0.37,2024-09-09,0022,N,nominal,2.0NRT,285.49,0.99,N
50.20193,30.87004,300.2,0.45,0.39,2024-09-09,0022,N,nominal,2.0NRT,284.41,1.09,N
49.97172,30.69735,296.6,0.45,0.39,2024-09-09,0022,N,nominal,2.0NRT,279.66,1.34,N
51.14061,23.55294,298.39,0.41,0.37,2024-09-09,0022,N,nominal,2.0NRT,284.63,1.13,N
49.5438,32.28551,303.27,0.51,0.41,2024-09-09,0022,N,nominal,2.0NRT,282.4,0.78,N
50.54438,26.26164,320.88,0.38,0.36,2024-09-09,0022,N,nominal,2.0NRT,288.86,1.94,N
50.93122,21.67595,309.69,0.46,0.39,2024-09-09,0022,N,nominal,2.0NRT,287.61,1.18,N
50.93139,21.6764,309.71,0.46,0.39,2024-09-09,0022,N,nominal,2.0NRT,287.58,1.31,N
50.30207,24.22775,307.1,0.4,0.37,2024-09-09,0022,N,nominal,2.0NRT,285.93,0.92,N
48.6325,32.69574,296.3,0.55,0.43,2024-09-09,0022,N,nominal,2.0NRT,279.66,0.94,N
48.63086,32.703,305.63,0.55,0.43,2024-09-09,0022,N,nominal,2.0NRT,279.79,0.94,N
48.63203,32.70329,311.14,0.55,0.43,2024-09-09,0022,N,nominal,2.0NRT,280.39,1.08,N
48.43915,32.31524,311.36,0.54,0.42,2024-09-09,0022,N,nominal,2.0NRT,282.49,2,N
48.34133,32.6222,326.94,0.56,0.43,2024-09-09,0022,N,nominal,2.0NRT,281.16,2.79,N
48.33971,32.62936,295.14,0.56,0.43,2024-09-09,0022,N,nominal,2.0NRT,281.17,2.79,N
50.83496,6.97079,295.81,0.62,0.71,2024-09-09,0022,N,nominal,2.0NRT,280.36,0.91,N
48.04681,33.28428,304.75,0.4,0.44,2024-09-09,0022,N,nominal,2.0NRT,283.27,0.78,N
48.04565,33.28934,297.83,0.4,0.44,2024-09-09,0022,N,nominal,2.0NRT,282.84,0.78,N
47.86964,33.44795,352.05,0.41,0.45,2024-09-09,0022,N,nominal,2.0NRT,287.46,21.52,N
47.88063,33.40078,316.93,0.41,0.45,2024-09-09,0022,N,nominal,2.0NRT,287.15,0.94,N
47.87941,33.40601,300.63,0.41,0.45,2024-09-09,0022,N,nominal,2.0NRT,286.54,0.94,N
47.86815,33.43543,305.4,0.41,0.45,2024-09-09,0022,N,nominal,2.0NRT,285.54,1.27,N
47.76587,33.69942,296.42,0.42,0.45,2024-09-09,0022,N,nominal,2.0NRT,281.71,0.85,N
47.76328,33.71028,304.98,0.42,0.45,2024-09-09,0022,N,nominal,2.0NRT,281.55,0.72,N
47.83614,32.18529,295.58,0.55,0.43,2024-09-09,0022,N,nominal,2.0NRT,283.44,0.62,N
47.83238,32.18345,301.5,0.55,0.43,2024-09-09,0022,N,nominal,2.0NRT,283.31,1,N
48.7486,26.60453,300.35,0.39,0.36,2024-09-09,0022,N,nominal,2.0NRT,287.93,0.9,N
48.9757,24.70836,310.58,0.39,0.36,2024-09-09,0022,N,nominal,2.0NRT,285,1.64,N
48.97493,24.71359,296.39,0.39,0.36,2024-09-09,0022,N,nominal,2.0NRT,284.8,0.93,N
46.9383,33.09742,316.55,0.42,0.45,2024-09-09,0022,N,nominal,2.0NRT,283.81,1.51,N
47.78968,29.01678,297.38,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,283.06,0.37,N
47.78626,29.01536,298.98,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,283.9,0.73,N
48.36425,25.53437,299.26,0.38,0.36,2024-09-09,0022,N,nominal,2.0NRT,280.58,0.67,N
46.75791,33.23235,295.92,0.43,0.46,2024-09-09,0022,N,nominal,2.0NRT,283.75,0.33,N
48.62058,21.18493,297.65,0.45,0.39,2024-09-09,0022,N,nominal,2.0NRT,283.71,0.46,N
48.61987,21.19104,304.27,0.45,0.39,2024-09-09,0022,N,nominal,2.0NRT,284.94,1.61,N
48.61702,21.18395,314.17,0.45,0.39,2024-09-09,0022,N,nominal,2.0NRT,284.96,1.41,N
48.61205,21.1952,302.35,0.45,0.39,2024-09-09,0022,N,nominal,2.0NRT,286.76,2.06,N
48.61979,21.18354,299.39,0.45,0.39,2024-09-09,0022,N,nominal,2.0NRT,284,1,N
48.61906,21.18965,299.65,0.45,0.39,2024-09-09,0022,N,nominal,2.0NRT,284.68,1,N
48.61551,21.18869,312.01,0.45,0.39,2024-09-09,0022,N,nominal,2.0NRT,285.98,1,N
48.61195,21.18772,298.38,0.45,0.39,2024-09-09,0022,N,nominal,2.0NRT,286.38,1.58,N
48.61049,21.1999,301.99,0.45,0.39,2024-09-09,0022,N,nominal,2.0NRT,285.23,0.96,N
48.60912,21.18064,317.23,0.45,0.39,2024-09-09,0022,N,nominal,2.0NRT,287.47,1.58,N
48.60766,21.19283,299.41,0.45,0.39,2024-09-09,0022,N,nominal,2.0NRT,286.5,0.96,N
48.60556,21.17967,318.39,0.45,0.39,2024-09-09,0022,N,nominal,2.0NRT,285.23,2.49,N
46.57117,32.4019,296.56,0.4,0.44,2024-09-09,0022,N,nominal,2.0NRT,284.98,0.3,N
47.90057,23.5563,303.69,0.39,0.37,2024-09-09,0022,N,nominal,2.0NRT,287.2,0.83,N
47.89724,23.55529,311.02,0.39,0.37,2024-09-09,0022,N,nominal,2.0NRT,287.84,0.83,N
47.84611,23.76889,295.01,0.39,0.36,2024-09-09,0022,N,nominal,2.0NRT,283.19,0.62,N
47.84448,23.77165,302.49,0.39,0.36,2024-09-09,0022,N,nominal,2.0NRT,281.33,0.74,N
46.89788,26.02797,299.18,0.39,0.36,2024-09-09,0022,N,nominal,2.0NRT,281.19,0.92,N
47.16991,22.25657,332.06,0.41,0.37,2024-09-09,0022,N,nominal,2.0NRT,287.71,2.45,N
47.03701,22.33363,305.22,0.41,0.37,2024-09-09,0022,N,nominal,2.0NRT,289.32,1.06,N
44.77181,33.85883,299.47,0.51,0.49,2024-09-09,0022,N,nominal,2.0NRT,284.61,1.28,N
44.7716,33.8591,300.87,0.51,0.49,2024-09-09,0022,N,nominal,2.0NRT,284.73,1.63,N
45.25868,31.67502,322.05,0.4,0.44,2024-09-09,0022,N,nominal,2.0NRT,287.31,0.72,N
45.25757,31.67993,303.74,0.4,0.44,2024-09-09,0022,N,nominal,2.0NRT,286.65,0.72,N
45.25476,31.67323,302.93,0.4,0.44,2024-09-09,0022,N,nominal,2.0NRT,287.64,0.72,N
45.25365,31.67814,299.08,0.4,0.44,2024-09-09,0022,N,nominal,2.0NRT,286.86,0.72,N
45.35813,30.9057,310.76,0.55,0.43,2024-09-09,0022,N,nominal,2.0NRT,290.57,2.42,N
45.35434,30.90403,334.4,0.55,0.43,2024-09-09,0022,N,nominal,2.0NRT,291.04,5.86,N
46.82024,21.34539,298.28,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,284.58,0.37,N
46.47301,22.42378,318.09,0.4,0.37,2024-09-09,0022,N,nominal,2.0NRT,290.25,2.03,N
45.95068,25.28144,306.35,0.39,0.36,2024-09-09,0022,N,nominal,2.0NRT,286.08,1.17,N
45.95596,22.87026,300.23,0.39,0.36,2024-09-09,0022,N,nominal,2.0NRT,286.97,0.23,N
45.95264,22.86929,295.92,0.39,0.36,2024-09-09,0022,N,nominal,2.0NRT,285.05,0.23,N
45.09234,26.41375,310.81,0.4,0.37,2024-09-09,0022,N,nominal,2.0NRT,286.34,1.29,N
45.291,25.11138,305.18,0.39,0.36,2024-09-09,0022,N,nominal,2.0NRT,283.13,0.98,N
45.8696,20.49207,304.17,0.44,0.39,2024-09-09,0022,N,nominal,2.0NRT,290.48,0.78,N
45.12351,25.4189,310.06,0.39,0.36,2024-09-09,0022,N,nominal,2.0NRT,284.07,1.06,N
45.46044,23.14977,298.14,0.39,0.36,2024-09-09,0022,N,nominal,2.0NRT,287.66,0.39,N
45.45972,23.15467,299.13,0.39,0.36,2024-09-09,0022,N,nominal,2.0NRT,288.43,0.4,N
45.73632,20.86963,313.04,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,286.16,0.78,N
45.73565,20.76033,316.17,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,291.03,1.07,N
45.73564,20.73149,302.15,0.44,0.38,2024-09-09,0022,N,nominal,2.0NRT,290.48,0.65,N
45.73494,20.73709,303.18,0.44,0.38,2024-09-09,0022,N,nominal,2.0NRT,290.35,0.47,N
45.72512,20.72882,302.39,0.44,0.38,2024-09-09,0022,N,nominal,2.0NRT,290.3,0.67,N
45.72924,20.6372,300.12,0.44,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.56,0.76,N
45.62024,20.73602,308.61,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.72,0.96,N
45.61954,20.74159,308.74,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.72,0.96,N
45.59642,20.72424,318.8,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,290.15,2.3,N
45.59005,20.6881,332.2,0.44,0.38,2024-09-09,0022,N,nominal,2.0NRT,290.99,3.7,N
44.69086,26.55754,320.02,0.41,0.37,2024-09-09,0022,N,nominal,2.0NRT,283.93,1.65,N
45.56021,20.81239,324.48,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,291.13,2.27,N
45.56688,20.67072,315.76,0.44,0.38,2024-09-09,0022,N,nominal,2.0NRT,290.15,1.74,N
45.56406,20.66425,309.58,0.44,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.84,1.26,N
45.56337,20.66984,314.28,0.44,0.38,2024-09-09,0022,N,nominal,2.0NRT,290.02,1.26,N
45.57763,20.52289,301.31,0.44,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.36,0.5,N
45.57411,20.522,314.11,0.44,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.63,1.48,N
45.57526,20.52123,320.84,0.44,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.77,2.12,N
45.54157,20.7321,343.15,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,291.97,2.44,N
45.53877,20.75428,311.96,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.78,1.26,N
45.60604,20.18153,316.58,0.45,0.39,2024-09-09,0022,N,nominal,2.0NRT,290.34,1.49,N
45.60534,20.18732,302.74,0.45,0.39,2024-09-09,0022,N,nominal,2.0NRT,289.49,0.87,N
45.53807,20.73121,314.43,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.63,2.44,N
45.53737,20.73676,311.99,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,290.16,2.44,N
45.53247,20.74697,329.98,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,290.76,3.44,N
45.54296,20.63473,302.34,0.44,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.49,0.64,N
45.52195,20.68698,346.87,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,292.66,7.68,N
45.52126,20.69255,341.29,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,291.92,4.55,N
45.51708,20.72589,323.33,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,290.49,1.93,N
45.51847,20.71478,300.66,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.26,0.8,N
45.51777,20.72034,301.94,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.71,0.8,N
45.51569,20.73699,302.3,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.41,0.36,N
45.51845,20.6861,327.66,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,290.94,3.59,N
45.51775,20.69166,343.89,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,293.8,5.98,N
45.51497,20.7139,307.38,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.48,1.16,N
45.51288,20.73056,303.95,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.88,1.05,N
45.51425,20.69078,333.48,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,291.03,5.98,N
45.51286,20.7019,330.17,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,291.57,2.7,N
45.51217,20.70746,330,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,290.49,2.7,N
45.51355,20.69634,308.17,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.84,5.98,N
45.50938,20.72967,312.44,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.69,1.05,N
45.50869,20.73522,302,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.78,0.64,N
45.50799,20.74076,300.56,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.73,0.64,N
45.51075,20.68989,338.96,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,291.15,2.81,N
45.51006,20.69546,329.6,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,290.92,2.81,N
45.50936,20.70101,313.56,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.55,0.88,N
45.50867,20.70657,300.86,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.42,0.88,N
45.50589,20.72879,313.58,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,290.01,0.98,N
45.5045,20.73987,305.76,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.58,0.9,N
45.51071,20.66116,308.06,0.44,0.38,2024-09-09,0022,N,nominal,2.0NRT,288.76,0.85,N
45.50655,20.69457,312.4,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.12,2.81,N
45.50239,20.7279,300.51,0.43,0.38,2024-09-09,0022,N,nominal,2.0NRT,289.22,0.98,N
45.35674,21.84596,303.06,0.41,0.37,2024-09-09,0022,N,nominal,2.0NRT,289.55,0.65,N
45.50513,20.67699,322.38,0.44,0.38,2024-09-09,0024,N,nominal,2.0NRT,289.98,1.2,N
45.50305,20.69369,315.08,0.43,0.38,2024-09-09,0024,N,nominal,2.0NRT,289.49,1.47,N
45.50166,20.7048,304.73,0.43,0.38,2024-09-09,0024,N,nominal,2.0NRT,289.49,0.67,N
45.51339,20.58112,299.8,0.44,0.38,2024-09-09,0024,N,nominal,2.0NRT,289.25,0.34,N
45.5127,20.58672,304.46,0.44,0.38,2024-09-09,0024,N,nominal,2.0NRT,289.68,0.59,N
45.50093,20.68167,304.07,0.43,0.38,2024-09-09,0024,N,nominal,2.0NRT,289.25,1.2,N
45.49673,20.68636,329.15,0.43,0.38,2024-09-09,0024,N,nominal,2.0NRT,290.31,2.83,N
45.49743,20.68079,315.5,0.43,0.38,2024-09-09,0024,N,nominal,2.0NRT,289.04,1.91,N
45.49254,20.69103,328.59,0.43,0.38,2024-09-09,0024,N,nominal,2.0NRT,289.64,2.83,N
45.50008,20.60088,310.08,0.44,0.38,2024-09-09,0024,N,nominal,2.0NRT,290.25,0.92,N
45.48904,20.69015,309.99,0.43,0.38,2024-09-09,0024,N,nominal,2.0NRT,288.47,1.15,N
45.48623,20.6837,303.67,0.43,0.38,2024-09-09,0024,N,nominal,2.0NRT,289.77,1.15,N
45.48135,20.69394,317.94,0.43,0.38,2024-09-09,0024,N,nominal,2.0NRT,290.38,0.99,N
45.47991,20.67637,298.52,0.43,0.38,2024-09-09,0024,N,nominal,2.0NRT,285.98,0.33,N
45.47784,20.69305,302.57,0.43,0.38,2024-09-09,0024,N,nominal,2.0NRT,289.52,0.99,N
45.47571,20.68104,313.07,0.43,0.38,2024-09-09,0024,N,nominal,2.0NRT,287.69,1,N
45.48183,20.60206,309.34,0.44,0.38,2024-09-09,0024,N,nominal,2.0NRT,290.63,0.98,N
45.47763,20.60678,334.01,0.44,0.38,2024-09-09,0024,N,nominal,2.0NRT,291.47,2.26,N
45.47832,20.60118,303.54,0.44,0.38,2024-09-09,0024,N,nominal,2.0NRT,290.33,2.26,N
44.24015,28.30704,298.75,0.46,0.39,2024-09-09,0024,N,nominal,2.0NRT,286.99,1.31,N
45.47343,20.61148,308.89,0.44,0.38,2024-09-09,0024,N,nominal,2.0NRT,290.35,0.85,N
45.46992,20.6106,322.74,0.44,0.38,2024-09-09,0024,N,nominal,2.0NRT,290.93,2.06,N
45.47061,20.60501,312.38,0.44,0.38,2024-09-09,0024,N,nominal,2.0NRT,290.27,1.28,N
45.4617,20.67751,311.6,0.43,0.38,2024-09-09,0024,N,nominal,2.0NRT,290.48,1.34,N
45.4582,20.67662,317.79,0.43,0.38,2024-09-09,0024,N,nominal,2.0NRT,290.37,1.34,N
45.44837,20.66841,324.82,0.43,0.38,2024-09-09,0024,N,nominal,2.0NRT,291.04,2.65,N
45.44926,20.66785,327.03,0.43,0.38,2024-09-09,0024,N,nominal,2.0NRT,291.05,2.24,N
45.45266,20.46673,306.5,0.44,0.38,2024-09-09,0024,N,nominal,2.0NRT,289.65,0.72,N
45.20736,22.29679,322.59,0.4,0.37,2024-09-09,0024,N,nominal,2.0NRT,290,2.87,N
45.44073,20.50436,301.47,0.44,0.38,2024-09-09,0024,N,nominal,2.0NRT,289.9,0.43,N
45.28681,21.61563,309.09,0.41,0.37,2024-09-09,0024,N,nominal,2.0NRT,290.92,1.05,N
45.28611,21.62086,317.41,0.41,0.37,2024-09-09,0024,N,nominal,2.0NRT,290.62,1.05,N
45.28271,21.61998,329.4,0.41,0.37,2024-09-09,0024,N,nominal,2.0NRT,290.14,2.45,N
45.28341,21.61473,313.15,0.41,0.37,2024-09-09,0024,N,nominal,2.0NRT,290.15,2.45,N
44.91803,24.10234,311.12,0.38,0.36,2024-09-09,0024,N,nominal,2.0NRT,288.3,0.89,N
44.91727,24.10716,299.07,0.38,0.36,2024-09-09,0024,N,nominal,2.0NRT,287.83,0.89,N
44.91475,24.10132,299.08,0.38,0.36,2024-09-09,0024,N,nominal,2.0NRT,287.54,0.63,N
44.91399,24.10613,299.3,0.38,0.36,2024-09-09,0024,N,nominal,2.0NRT,288,0.63,N
45.10286,22.78695,303.76,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,286.76,0.91,N
45.40482,20.50121,316.44,0.44,0.38,2024-09-09,0024,N,nominal,2.0NRT,290.02,1.22,N
45.29171,20.68878,310.08,0.43,0.38,2024-09-09,0024,N,nominal,2.0NRT,290.55,0.93,N
45.32069,20.21595,314.59,0.45,0.39,2024-09-09,0024,N,nominal,2.0NRT,289.21,1.76,N
45.31713,20.21508,309.57,0.45,0.39,2024-09-09,0024,N,nominal,2.0NRT,290.04,1.2,N
44.81448,23.78001,297.2,0.38,0.36,2024-09-09,0024,N,nominal,2.0NRT,287.18,0.41,N
45.28731,20.14847,318.38,0.45,0.39,2024-09-09,0024,N,nominal,2.0NRT,290.39,1.21,N
45.28661,20.15421,303.82,0.45,0.39,2024-09-09,0024,N,nominal,2.0NRT,289.7,1.21,N
45.28305,20.15335,301.35,0.45,0.39,2024-09-09,0024,N,nominal,2.0NRT,289.46,0.65,N
45.26625,20.26084,324.51,0.45,0.39,2024-09-09,0024,N,nominal,2.0NRT,290.69,2.1,N
45.2627,20.26,328.29,0.45,0.39,2024-09-09,0024,N,nominal,2.0NRT,290.41,1.95,N
45.26201,20.26567,307.61,0.44,0.39,2024-09-09,0024,N,nominal,2.0NRT,290.13,1.95,N
45.2668,20.19653,310.02,0.45,0.39,2024-09-09,0024,N,nominal,2.0NRT,289.81,0.89,N
45.25708,20.27611,301.02,0.44,0.39,2024-09-09,0024,N,nominal,2.0NRT,289.55,0.43,N
44.99089,22.29444,300.61,0.4,0.37,2024-09-09,0024,N,nominal,2.0NRT,287.32,1.13,N
44.99018,22.29942,318.77,0.4,0.37,2024-09-09,0024,N,nominal,2.0NRT,288.53,1.13,N
44.98684,22.29847,308.97,0.4,0.37,2024-09-09,0024,N,nominal,2.0NRT,288,2.19,N
44.98614,22.30347,313.04,0.4,0.37,2024-09-09,0024,N,nominal,2.0NRT,286.84,1.09,N
44.98351,22.29749,334.9,0.4,0.37,2024-09-09,0024,N,nominal,2.0NRT,289.63,2.19,N
44.9828,22.30253,299.65,0.4,0.37,2024-09-09,0024,N,nominal,2.0NRT,287.11,1.09,N
45.24714,20.26789,331.44,0.44,0.39,2024-09-09,0024,N,nominal,2.0NRT,291.11,2.02,N
45.24644,20.27356,311.04,0.44,0.39,2024-09-09,0024,N,nominal,2.0NRT,290.41,2.02,N
44.98018,22.29649,298.18,0.4,0.37,2024-09-09,0024,N,nominal,2.0NRT,287.37,0.54,N
45.2429,20.27269,317.89,0.44,0.39,2024-09-09,0024,N,nominal,2.0NRT,289.81,2.02,N
45.24152,20.28401,300.37,0.44,0.39,2024-09-09,0024,N,nominal,2.0NRT,289.25,0.54,N
45.24083,20.28966,305.96,0.44,0.39,2024-09-09,0024,N,nominal,2.0NRT,289.65,0.51,N
44.97612,22.30061,303.14,0.4,0.37,2024-09-09,0024,N,nominal,2.0NRT,287.85,0.95,N
45.23867,20.27748,304.62,0.44,0.39,2024-09-09,0024,N,nominal,2.0NRT,289.17,0.81,N
45.23797,20.28314,313.15,0.44,0.39,2024-09-09,0024,N,nominal,2.0NRT,290.06,0.81,N
45.23728,20.2888,318.48,0.44,0.39,2024-09-09,0024,N,nominal,2.0NRT,290.14,1.86,N
44.96873,22.30375,332.19,0.4,0.37,2024-09-09,0024,N,nominal,2.0NRT,289.1,2.36,N
45.23443,20.28227,301.58,0.44,0.39,2024-09-09,0024,N,nominal,2.0NRT,289.34,0.81,N
45.23306,20.29358,316.91,0.44,0.39,2024-09-09,0024,N,nominal,2.0NRT,290.06,1.86,N
45.23237,20.29918,306.08,0.44,0.39,2024-09-09,0024,N,nominal,2.0NRT,289.72,1.02,N
44.96945,22.29865,311.87,0.4,0.37,2024-09-09,0024,N,nominal,2.0NRT,287.57,2.36,N
44.96731,22.31384,312.87,0.4,0.37,2024-09-09,0024,N,nominal,2.0NRT,287.65,1.47,N
45.03905,21.74464,342.3,0.41,0.37,2024-09-09,0024,N,nominal,2.0NRT,294.8,8.63,N
45.03833,21.74996,319.57,0.41,0.37,2024-09-09,0024,N,nominal,2.0NRT,290.98,3.06,N
45.03638,21.73842,304.48,0.41,0.37,2024-09-09,0024,N,nominal,2.0NRT,291.08,1.26,N
45.03568,21.74362,314.46,0.41,0.37,2024-09-09,0024,N,nominal,2.0NRT,291.35,1.26,N
45.03497,21.74886,310.57,0.41,0.37,2024-09-09,0024,N,nominal,2.0NRT,290.97,1.1,N
45.23405,20.16482,304.07,0.45,0.39,2024-09-09,0024,N,nominal,2.0NRT,289.42,0.63,N
45.03302,21.73735,316.16,0.41,0.37,2024-09-09,0024,N,nominal,2.0NRT,291.39,1.26,N
45.05021,21.42409,323.43,0.41,0.37,2024-09-09,0024,N,nominal,2.0NRT,290.49,1.39,N
45.0468,21.42313,305.17,0.41,0.37,2024-09-09,0024,N,nominal,2.0NRT,288.35,1.39,N
45.04613,21.40135,322.61,0.41,0.37,2024-09-09,0024,N,nominal,2.0NRT,291.38,1.89,N
44.86274,22.48006,345.25,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,288.69,4.47,N
44.86205,22.48488,299.49,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,285.9,4.47,N
44.85942,22.47913,296.07,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,285.52,0.68,N
44.85873,22.48396,302.1,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,287.53,0.68,N
45.06291,20.96016,302.33,0.42,0.38,2024-09-09,0024,N,nominal,2.0NRT,290.18,0.3,N
44.8554,22.48304,306.19,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,287.44,0.68,N
44.85485,22.46261,308.55,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,286.41,0.99,N
44.85415,22.46754,300.8,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,286.4,0.79,N
44.66987,23.61661,296.96,0.38,0.36,2024-09-09,0024,N,nominal,2.0NRT,285.55,0.37,N
44.79002,22.57703,317.36,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,286.55,1.52,N
44.7874,22.57128,322.96,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,288.47,1.52,N
44.7867,22.57611,309.32,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,287.29,1.52,N
44.78268,22.58003,342.95,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,289.62,2.97,N
44.78476,22.56553,301.2,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,287.1,0.78,N
44.78337,22.57522,300.97,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,287.72,1.76,N
44.77935,22.57917,297.61,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,286.42,2.97,N
44.77811,22.56371,306.56,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,288.28,1.01,N
44.7725,22.60272,302.51,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,288.63,1.45,N
44.7718,22.6076,302.61,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,287.32,0.73,N
44.77128,22.58725,302.45,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,287.05,0.72,N
44.77058,22.59209,308.61,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,288.73,0.72,N
44.76796,22.58634,350.31,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,292.5,4.48,N
44.76726,22.59118,328.82,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,290.5,4.48,N
44.76656,22.59599,336.52,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,292.2,1.93,N
44.76865,22.5815,317.72,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,286.52,2.25,N
44.76587,22.60083,314.66,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,288.65,1.93,N
44.76463,22.58541,328.43,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,287.54,4.48,N
44.76533,22.58055,314.83,0.39,0.36,2024-09-09,0024,N,nominal,2.0NRT,286.64,2.25,N
